respondent_id,group,element,subelement,score,timestamp
MGR_7,MGR,Learning Design,Content relevance and quality,2,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Design,Engaging delivery formats,3,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Design,Practical application,2,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Culture,Psychological safety,4,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Culture,Manager support for learning,4,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Culture,Time/space for learning,3,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Culture,Shared responsibility,3,2024-06-01T10:06:00Z
MGR_7,MGR,Platform and Tools,Ease of navigation,3,2024-06-01T10:06:00Z
MGR_7,MGR,Platform and Tools,Integration with daily work,2,2024-06-01T10:06:00Z
MGR_7,MGR,Platform and Tools,Insightful data usage,4,2024-06-01T10:06:00Z
MGR_7,MGR,Platform and Tools,"Modern, relevant tools",3,2024-06-01T10:06:00Z
MGR_7,MGR,Integration with Talent,Learning-to-career connection,4,2024-06-01T10:06:00Z
MGR_7,MGR,Integration with Talent,Performance-driven development,5,2024-06-01T10:06:00Z
MGR_7,MGR,Integration with Talent,Role in succession planning,3,2024-06-01T10:06:00Z
MGR_7,MGR,Integration with Talent,Integration with HR systems,3,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Impact,Beyond attendance tracking,2,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Impact,Connection to business metrics,2,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Impact,Observed behavior change,2,2024-06-01T10:06:00Z
MGR_7,MGR,Learning Impact,Continuous feedback loop,1,2024-06-01T10:06:00Z
MGR_7,MGR,Future Capability,Future skill planning,5,2024-06-01T10:06:00Z
MGR_7,MGR,Future Capability,Trend-based strategy,5,2024-06-01T10:06:00Z
MGR_7,MGR,Future Capability,Supports growth mindset,5,2024-06-01T10:06:00Z
MGR_7,MGR,Future Capability,Capability roadmap,5,2024-06-01T10:06:00Z
LNR_1,LNR,Strategic Connection,Alignment with business strategy,3,2024-06-01T10:00:00Z
LNR_1,LNR,Strategic Connection,Leadership support for learning,3,2024-06-01T10:00:00Z
LNR_1,LNR,Strategic Connection,Future capability planning,2,2024-06-01T10:00:00Z
LNR_1,LNR,Strategic Connection,Business stakeholder input,3,2024-06-01T10:00:00Z
LNR_1,LNR,Needs Analysis,Prioritization by impact,2,2024-06-01T10:00:00Z
LNR_1,LNR,Needs Analysis,Data and discussion mix,2,2024-06-01T10:00:00Z
LNR_1,LNR,Needs Analysis,Ongoing analysis process,3,2024-06-01T10:00:00Z
LNR_1,LNR,Needs Analysis,Insights drive decisions,3,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Design,Tailored to learner needs,3,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Design,Content relevance and quality,4,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Design,Engaging delivery formats,5,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Design,Practical application,4,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Culture,Psychological safety,4,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Culture,Manager support for learning,5,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Culture,Time/space for learning,4,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Culture,Shared responsibility,5,2024-06-01T10:00:00Z
LNR_1,LNR,Platform and Tools,Ease of navigation,4,2024-06-01T10:00:00Z
LNR_1,LNR,Platform and Tools,Integration with daily work,5,2024-06-01T10:00:00Z
LNR_1,LNR,Platform and Tools,Insightful data usage,5,2024-06-01T10:00:00Z
LNR_1,LNR,Platform and Tools,"Modern, relevant tools",4,2024-06-01T10:00:00Z
LNR_1,LNR,Integration with Talent,Learning-to-career connection,4,2024-06-01T10:00:00Z
LNR_1,LNR,Integration with Talent,Performance-driven development,2,2024-06-01T10:00:00Z
LNR_1,LNR,Integration with Talent,Role in succession planning,2,2024-06-01T10:00:00Z
LNR_1,LNR,Integration with Talent,Integration with HR systems,2,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Impact,Beyond attendance tracking,3,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Impact,Connection to business metrics,4,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Impact,Observed behavior change,3,2024-06-01T10:00:00Z
LNR_1,LNR,Learning Impact,Continuous feedback loop,4,2024-06-01T10:00:00Z
LNR_1,LNR,Future Capability,Future skill planning,3,2024-06-01T10:00:00Z
LNR_1,LNR,Future Capability,Trend-based strategy,2,2024-06-01T10:00:00Z
LNR_1,LNR,Future Capability,Supports growth mindset,3,2024-06-01T10:00:00Z
LNR_1,LNR,Future Capability,Capability roadmap,2,2024-06-01T10:00:00Z
LNR_2,LNR,Strategic Connection,Alignment with business strategy,2,2024-06-01T10:01:00Z
LNR_2,LNR,Strategic Connection,Leadership support for learning,1,2024-06-01T10:01:00Z
LNR_2,LNR,Strategic Connection,Future capability planning,1,2024-06-01T10:01:00Z
LNR_2,LNR,Strategic Connection,Business stakeholder input,2,2024-06-01T10:01:00Z
LNR_2,LNR,Needs Analysis,Prioritization by impact,2,2024-06-01T10:01:00Z
LNR_2,LNR,Needs Analysis,Data and discussion mix,1,2024-06-01T10:01:00Z
LNR_2,LNR,Needs Analysis,Ongoing analysis process,2,2024-06-01T10:01:00Z
LNR_2,LNR,Needs Analysis,Insights drive decisions,3,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Design,Tailored to learner needs,3,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Design,Content relevance and quality,5,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Design,Engaging delivery formats,5,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Design,Practical application,4,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Culture,Psychological safety,4,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Culture,Manager support for learning,5,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Culture,Time/space for learning,4,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Culture,Shared responsibility,5,2024-06-01T10:01:00Z
LNR_2,LNR,Platform and Tools,Ease of navigation,4,2024-06-01T10:01:00Z
LNR_2,LNR,Platform and Tools,Integration with daily work,5,2024-06-01T10:01:00Z
LNR_2,LNR,Platform and Tools,Insightful data usage,5,2024-06-01T10:01:00Z
LNR_2,LNR,Platform and Tools,"Modern, relevant tools",5,2024-06-01T10:01:00Z
LNR_2,LNR,Integration with Talent,Learning-to-career connection,3,2024-06-01T10:01:00Z
LNR_2,LNR,Integration with Talent,Performance-driven development,2,2024-06-01T10:01:00Z
LNR_2,LNR,Integration with Talent,Role in succession planning,3,2024-06-01T10:01:00Z
LNR_2,LNR,Integration with Talent,Integration with HR systems,3,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Impact,Beyond attendance tracking,5,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Impact,Connection to business metrics,5,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Impact,Observed behavior change,3,2024-06-01T10:01:00Z
LNR_2,LNR,Learning Impact,Continuous feedback loop,4,2024-06-01T10:01:00Z
LNR_2,LNR,Future Capability,Future skill planning,2,2024-06-01T10:01:00Z
LNR_2,LNR,Future Capability,Trend-based strategy,1,2024-06-01T10:01:00Z
LNR_2,LNR,Future Capability,Supports growth mindset,3,2024-06-01T10:01:00Z
LNR_2,LNR,Future Capability,Capability roadmap,3,2024-06-01T10:01:00Z
LNR_3,LNR,Strategic Connection,Alignment with business strategy,2,2024-06-01T10:02:00Z
LNR_3,LNR,Strategic Connection,Leadership support for learning,3,2024-06-01T10:02:00Z
LNR_3,LNR,Strategic Connection,Future capability planning,1,2024-06-01T10:02:00Z
LNR_3,LNR,Strategic Connection,Business stakeholder input,1,2024-06-01T10:02:00Z
LNR_3,LNR,Needs Analysis,Prioritization by impact,2,2024-06-01T10:02:00Z
LNR_3,LNR,Needs Analysis,Data and discussion mix,3,2024-06-01T10:02:00Z
LNR_3,LNR,Needs Analysis,Ongoing analysis process,3,2024-06-01T10:02:00Z
LNR_3,LNR,Needs Analysis,Insights drive decisions,2,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Design,Tailored to learner needs,4,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Design,Content relevance and quality,3,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Design,Engaging delivery formats,5,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Design,Practical application,4,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Culture,Psychological safety,4,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Culture,Manager support for learning,5,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Culture,Time/space for learning,5,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Culture,Shared responsibility,5,2024-06-01T10:02:00Z
LNR_3,LNR,Platform and Tools,Ease of navigation,5,2024-06-01T10:02:00Z
LNR_3,LNR,Platform and Tools,Integration with daily work,4,2024-06-01T10:02:00Z
LNR_3,LNR,Platform and Tools,Insightful data usage,5,2024-06-01T10:02:00Z
LNR_3,LNR,Platform and Tools,"Modern, relevant tools",5,2024-06-01T10:02:00Z
LNR_3,LNR,Integration with Talent,Learning-to-career connection,3,2024-06-01T10:02:00Z
LNR_3,LNR,Integration with Talent,Performance-driven development,4,2024-06-01T10:02:00Z
LNR_3,LNR,Integration with Talent,Role in succession planning,4,2024-06-01T10:02:00Z
LNR_3,LNR,Integration with Talent,Integration with HR systems,3,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Impact,Beyond attendance tracking,3,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Impact,Connection to business metrics,3,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Impact,Observed behavior change,4,2024-06-01T10:02:00Z
LNR_3,LNR,Learning Impact,Continuous feedback loop,4,2024-06-01T10:02:00Z
LNR_3,LNR,Future Capability,Future skill planning,2,2024-06-01T10:02:00Z
LNR_3,LNR,Future Capability,Trend-based strategy,2,2024-06-01T10:02:00Z
LNR_3,LNR,Future Capability,Supports growth mindset,2,2024-06-01T10:02:00Z
LNR_3,LNR,Future Capability,Capability roadmap,2,2024-06-01T10:02:00Z
LNR_4,LNR,Strategic Connection,Alignment with business strategy,3,2024-06-01T10:03:00Z
LNR_4,LNR,Strategic Connection,Leadership support for learning,2,2024-06-01T10:03:00Z
LNR_4,LNR,Strategic Connection,Future capability planning,2,2024-06-01T10:03:00Z
LNR_4,LNR,Strategic Connection,Business stakeholder input,2,2024-06-01T10:03:00Z
LNR_4,LNR,Needs Analysis,Prioritization by impact,2,2024-06-01T10:03:00Z
LNR_4,LNR,Needs Analysis,Data and discussion mix,2,2024-06-01T10:03:00Z
LNR_4,LNR,Needs Analysis,Ongoing analysis process,1,2024-06-01T10:03:00Z
LNR_4,LNR,Needs Analysis,Insights drive decisions,3,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Design,Tailored to learner needs,3,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Design,Content relevance and quality,4,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Design,Engaging delivery formats,5,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Design,Practical application,5,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Culture,Psychological safety,4,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Culture,Manager support for learning,5,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Culture,Time/space for learning,5,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Culture,Shared responsibility,4,2024-06-01T10:03:00Z
LNR_4,LNR,Platform and Tools,Ease of navigation,4,2024-06-01T10:03:00Z
LNR_4,LNR,Platform and Tools,Integration with daily work,4,2024-06-01T10:03:00Z
LNR_4,LNR,Platform and Tools,Insightful data usage,5,2024-06-01T10:03:00Z
LNR_4,LNR,Platform and Tools,"Modern, relevant tools",5,2024-06-01T10:03:00Z
LNR_4,LNR,Integration with Talent,Learning-to-career connection,2,2024-06-01T10:03:00Z
LNR_4,LNR,Integration with Talent,Performance-driven development,3,2024-06-01T10:03:00Z
LNR_4,LNR,Integration with Talent,Role in succession planning,4,2024-06-01T10:03:00Z
LNR_4,LNR,Integration with Talent,Integration with HR systems,3,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Impact,Beyond attendance tracking,5,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Impact,Connection to business metrics,4,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Impact,Observed behavior change,4,2024-06-01T10:03:00Z
LNR_4,LNR,Learning Impact,Continuous feedback loop,4,2024-06-01T10:03:00Z
LNR_4,LNR,Future Capability,Future skill planning,1,2024-06-01T10:03:00Z
LNR_4,LNR,Future Capability,Trend-based strategy,3,2024-06-01T10:03:00Z
LNR_4,LNR,Future Capability,Supports growth mindset,1,2024-06-01T10:03:00Z
LNR_4,LNR,Future Capability,Capability roadmap,2,2024-06-01T10:03:00Z
LNR_5,LNR,Strategic Connection,Alignment with business strategy,2,2024-06-01T10:04:00Z
LNR_5,LNR,Strategic Connection,Leadership support for learning,2,2024-06-01T10:04:00Z
LNR_5,LNR,Strategic Connection,Future capability planning,3,2024-06-01T10:04:00Z
LNR_5,LNR,Strategic Connection,Business stakeholder input,2,2024-06-01T10:04:00Z
LNR_5,LNR,Needs Analysis,Prioritization by impact,1,2024-06-01T10:04:00Z
LNR_5,LNR,Needs Analysis,Data and discussion mix,2,2024-06-01T10:04:00Z
LNR_5,LNR,Needs Analysis,Ongoing analysis process,2,2024-06-01T10:04:00Z
LNR_5,LNR,Needs Analysis,Insights drive decisions,3,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Design,Tailored to learner needs,5,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Design,Content relevance and quality,4,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Design,Engaging delivery formats,4,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Design,Practical application,3,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Culture,Psychological safety,5,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Culture,Manager support for learning,5,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Culture,Time/space for learning,5,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Culture,Shared responsibility,5,2024-06-01T10:04:00Z
LNR_5,LNR,Platform and Tools,Ease of navigation,4,2024-06-01T10:04:00Z
LNR_5,LNR,Platform and Tools,Integration with daily work,5,2024-06-01T10:04:00Z
LNR_5,LNR,Platform and Tools,Insightful data usage,5,2024-06-01T10:04:00Z
LNR_5,LNR,Platform and Tools,"Modern, relevant tools",5,2024-06-01T10:04:00Z
LNR_5,LNR,Integration with Talent,Learning-to-career connection,2,2024-06-01T10:04:00Z
LNR_5,LNR,Integration with Talent,Performance-driven development,4,2024-06-01T10:04:00Z
LNR_5,LNR,Integration with Talent,Role in succession planning,2,2024-06-01T10:04:00Z
LNR_5,LNR,Integration with Talent,Integration with HR systems,4,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Impact,Beyond attendance tracking,4,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Impact,Connection to business metrics,5,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Impact,Observed behavior change,3,2024-06-01T10:04:00Z
LNR_5,LNR,Learning Impact,Continuous feedback loop,4,2024-06-01T10:04:00Z
LNR_5,LNR,Future Capability,Future skill planning,3,2024-06-01T10:04:00Z
LNR_5,LNR,Future Capability,Trend-based strategy,2,2024-06-01T10:04:00Z
LNR_5,LNR,Future Capability,Supports growth mindset,2,2024-06-01T10:04:00Z
LNR_5,LNR,Future Capability,Capability roadmap,2,2024-06-01T10:04:00Z
LNR_6,LNR,Strategic Connection,Alignment with business strategy,1,2024-06-01T10:05:00Z
LNR_6,LNR,Strategic Connection,Leadership support for learning,2,2024-06-01T10:05:00Z
LNR_6,LNR,Strategic Connection,Future capability planning,3,2024-06-01T10:05:00Z
LNR_6,LNR,Strategic Connection,Business stakeholder input,3,2024-06-01T10:05:00Z
LNR_6,LNR,Needs Analysis,Prioritization by impact,3,2024-06-01T10:05:00Z
LNR_6,LNR,Needs Analysis,Data and discussion mix,3,2024-06-01T10:05:00Z
LNR_6,LNR,Needs Analysis,Ongoing analysis process,1,2024-06-01T10:05:00Z
LNR_6,LNR,Needs Analysis,Insights drive decisions,2,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Design,Tailored to learner needs,3,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Design,Content relevance and quality,5,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Design,Engaging delivery formats,5,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Design,Practical application,4,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Culture,Psychological safety,5,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Culture,Manager support for learning,5,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Culture,Time/space for learning,5,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Culture,Shared responsibility,5,2024-06-01T10:05:00Z
LNR_6,LNR,Platform and Tools,Ease of navigation,4,2024-06-01T10:05:00Z
LNR_6,LNR,Platform and Tools,Integration with daily work,4,2024-06-01T10:05:00Z
LNR_6,LNR,Platform and Tools,Insightful data usage,5,2024-06-01T10:05:00Z
LNR_6,LNR,Platform and Tools,"Modern, relevant tools",5,2024-06-01T10:05:00Z
LNR_6,LNR,Integration with Talent,Learning-to-career connection,2,2024-06-01T10:05:00Z
LNR_6,LNR,Integration with Talent,Performance-driven development,4,2024-06-01T10:05:00Z
LNR_6,LNR,Integration with Talent,Role in succession planning,3,2024-06-01T10:05:00Z
LNR_6,LNR,Integration with Talent,Integration with HR systems,3,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Impact,Beyond attendance tracking,3,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Impact,Connection to business metrics,4,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Impact,Observed behavior change,4,2024-06-01T10:05:00Z
LNR_6,LNR,Learning Impact,Continuous feedback loop,4,2024-06-01T10:05:00Z
LNR_6,LNR,Future Capability,Future skill planning,2,2024-06-01T10:05:00Z
LNR_6,LNR,Future Capability,Trend-based strategy,1,2024-06-01T10:05:00Z
LNR_6,LNR,Future Capability,Supports growth mindset,3,2024-06-01T10:05:00Z
LNR_6,LNR,Future Capability,Capability roadmap,2,2024-06-01T10:05:00Z
